"ds-dex-table-row href","ds-dex-table-row-badge-pair-no","ds-dex-table-row-dex-icon src","ds-dex-table-row-token-icon-img src","ds-dex-table-row-badge","ds-dex-table-row-base-token-symbol","ds-dex-table-row-quote-token-symbol","ds-dex-table-row-base-token-name-text","ds-table-data-cell","ds-table-data-cell 2","ds-table-data-cell 3","ds-table-data-cell 4","ds-table-data-cell 5","ds-change-perc","ds-change-perc 2","ds-change-perc 3","ds-change-perc 4","ds-table-data-cell 6","ds-table-data-cell 7","ds-table-empty-val","chakra-text","chakra-text 2"
"https://dexscreener.com/pulsechain/0xb10a60aa2aa458e94f5adea7b3b183a5b4508f80","#118","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v1","TEDDY BEAR ㉾","WPLS","BEAR","","2y","1,080","$6.6K","506","1.88%","2.45%","4.75%","23.43%","$8.8K","$5.6M","","$0.05676","8"
"https://dexscreener.com/pulsechain/0xfa9f47b94baf764e525007f69136dc3bea23ba7c","#122","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v2","TEDDY BEAR ㉾","WBTC","BEAR","","2y","176","$1.3K","112","1.75%","2.22%","4.64%","23.89%","$18K","$5.6M","","$0.05658","8"
"https://dexscreener.com/pulsechain/0x22ca248d2253f24c6397d71d470ea300c7cc788c","#123","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/af1d0aee448e13796f326ec6ceb40f004d060864ebf9c1e436e9b2981ff97ab7?width=64&height=64&fit=crop&quality=95&format=auto","v2","PCOCK","XYZ","PulseChain Peacock","$0.01909","7d","37","$265","33","","-0.92%","0.35%","16.28%","$6.5K","$16.1M","-","",""
"https://dexscreener.com/pulsechain/0x6e649be4abda660519bab8ab760001ec1663bd16","#124","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/1600f94af76c4b7dbedaec7e5d1f40ecc515cf111f4d7f13474a893c9e5c5f45?width=64&height=64&fit=crop&quality=95&format=auto","v2","PLSPUP","WPLS","PLSPUPPY","$50.93","2y","206","$910","148","1.46%","1.46%","4.98%","6.02%","$64K","$2.3M","","",""
"https://dexscreener.com/pulsechain/0x859b07adc7cc5001e51dcc741aa49e6bcb9e09b9","#125","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/7b95c3c8cc915f0c09d268a02433efbf321d7b62689deec6ac802975526d1d3b?width=64&height=64&fit=crop&quality=95&format=auto","v2","INC","HEX","Incentive","$0.6510","2y","122","$793","95","1.27%","2.89%","4.69%","6.23%","$15K","$36.2M","","",""
"https://dexscreener.com/pulsechain/0xed90da05e07babd3e926e176308c150b850b7991","#126","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/52b3a9f79e1f3c4ba2d7cb05617e10d8b94d6a2ad7b9eb922c9852b458e3932b?width=64&height=64&fit=crop&quality=95&format=auto","v2","stETH","WBTC","Liquid staked Ether 2.0","$0.01191","1y","469","$2.5K","312","","0.09%","35.57%","37.53%","$3.2K","$2.2M","-","",""
"https://dexscreener.com/pulsechain/0x9fac7d7a9f9630c6ecca5905dcf7a4d35e206d8a","#165","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/87dca16beb4710792e55d8744f0ed937e641e7bed6a336a8aaf37b4f309853d2?width=64&height=64&fit=crop&quality=95&format=auto","v1","ProveX","WPLS","ProveX","","2mo","56","$1.1K","38","3.42%","6.29%","18.65%","44.03%","$11K","$52K","","$0.05258","4"
"https://dexscreener.com/pulsechain/0x1164dab36cd7036668ddcbb430f7e0b15416ef0b","#171","https://dd.dexscreener.com/ds-data/dexes/9inch.png","https://cdn.dexscreener.com/cms/images/37df6019d930979f02adea05038f1e7d8370b8f96db0ff4a27b2a1af25dad592?width=64&height=64&fit=crop&quality=95&format=auto","v2","9INCH","WPLS","9INCH","","2y","294","$1.2K","182","0.50%","0.64%","2.44%","3.39%","$49K","$400K","","$0.04193","6"
"https://dexscreener.com/pulsechain/0xb0ebac58f5327a71b4b606264db1d68c982c0e56","#187","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/128ada15f017db0137e37badc826916226437d01cf29e231ff823974795a6eb4?width=64&height=64&fit=crop&quality=95&format=auto","v1","TEDDY","WPLS","Teddy Bear","$0.0001973","9mo","25","$76","22","0.91%","1.47%","4.31%","8.03%","$25K","$197K","","",""
"https://dexscreener.com/pulsechain/0x1a9a2c7309cbc0b886e7d8daaa51f6bd1f92e22e","#188","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v1","TEDDY BEAR ㉾","F㉾D","BEAR","","7mo","57","$160","36","2.46%","4.36%","5.88%","24.23%","$3.4K","$5.6M","","$0.05662","8"
"https://dexscreener.com/pulsechain/0x8a73c5f100c2e66b53e2c044f23442f0fed387eb","#189","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v2","TEDDY BEAR ㉾","eHEX","BEAR","","2y","143","$296","73","6.13%","7.66%","9.59%","26.71%","$2.4K","$5.8M","","$0.05905","8"
"https://dexscreener.com/pulsechain/0xea912e846479ddb464f555d15813e9615ae916da","#201","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/af90cdcc721d15f9bac60f6bdb1f9194ce116f0f049f8e5339d495c50bdddf14?width=64&height=64&fit=crop&quality=95&format=auto","v2","PTIGER","WPLS","PulseChain Tiger","$0.002629","1mo","133","$3.2K","96","0.90%","2.08%","4.98%","3.01%","$38K","$1.7M","","",""
"https://dexscreener.com/pulsechain/0xb31ca779511ffb3546aecccab0133ac091285f9f","#202","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/cee023aead51b4f1a696d4ccee7a11c2cc21c11e9ddaab9e31c714a3c509d380?width=64&height=64&fit=crop&quality=95&format=auto","v2","X","WPLS","X","$0.03458","1y","206","$1.0K","136","0.80%","1.37%","3.96%","7.82%","$38K","$264K","","",""
"https://dexscreener.com/pulsechain/0xb050f704b3e3538d8c53ed70a8f549488c95c48e","#203","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/f4303863a0d3537f9d746a2681d27640de1039658909681abe0a8f0249de77d7?width=64&height=64&fit=crop&quality=95&format=auto","v1","TOPHAT","WPLS","TOP HAT","$0.001166","9mo","458","$17K","291","1.31%","0.08%","1.85%","4.45%","$54K","$1.0M","","",""
"https://dexscreener.com/pulsechain/0x6bb4c527b6778b2c6194f0ecd88f129916216eac","#204","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/4636eb57478e1dad2a850550a424202b155cf97df90e840db41fc151eb1be5c6?width=64&height=64&fit=crop&quality=95&format=auto","v2","pTGC","EMIT","The Grays Currency","$0.0001258","5mo","5","$64","5","","","2.73%","4.72%","$3.3K","$36.5M","-","",""
"https://dexscreener.com/pulsechain/0xa1186671046c7e19f1083b93b8e72c297e5ba7f7","#205","https://dd.dexscreener.com/ds-data/dexes/9inch.png","https://cdn.dexscreener.com/cms/images/e14f34a637ee83c30ccb22e9062932bba0b6c668c0c69fa6e088478adfb5cba8?width=64&height=64&fit=crop&quality=95&format=auto","v2","SOLIDX","WPLS","Solid X","$0.4534","1y","66","$89","54","","0.10%","4.07%","11.52%","$1.4K","$9.4M","-","",""
"https://dexscreener.com/pulsechain/0x1c8a613880917ee54b194b921b86e00d2f8d64d0","#206","https://dd.dexscreener.com/ds-data/dexes/9mm.png","https://cdn.dexscreener.com/cms/images/2cd41e7e3fa974ad25bf8d84d83cea18db9a404a16c537f646e77fea8bcc7cf4?width=64&height=64&fit=crop&quality=95&format=auto","V3","ATROPA","WPLS","Atropa","$0.04649","1y","184","$1.0K","97","","","1.24%","19.89%","$1.0K","$24.8M","-","",""
"https://dexscreener.com/pulsechain/0x901da5d07ea7ee8b17a61fca83076d3b4d4f7929","#207","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/d955da8790b443b8ce8f99ba691a7050269905682864d53408ee566d40c7d5f5?width=64&height=64&fit=crop&quality=95&format=auto","v2","AAVE","WBTC","Aave Token","$0.1480","2y","127","$362","94","","2.39%","14.49%","32.87%","$4.1K","$2.3M","-","",""
"https://dexscreener.com/pulsechain/0x81b19d71ac0bc9e213280d9d77c181f522d99981","#208","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/4636eb57478e1dad2a850550a424202b155cf97df90e840db41fc151eb1be5c6?width=64&height=64&fit=crop&quality=95&format=auto","v2","pTGC","POPPY ㉾","The Grays Currency","$0.0001402","2y","5","$21","5","","","-1.76%","-2.07%","$2.4K","$40.6M","-","",""
"https://dexscreener.com/pulsechain/0x4ec5805f5f16612e72a10e9502c9bb9cb43db0fe","#209","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/07affe72353ec503f53428e18773ad2eca9b1a14b5a54cc9a060dfab9c2c2d15?width=64&height=64&fit=crop&quality=95&format=auto","v2","RHINO","WPLS","RhinoFi","$0.0002220","6mo","7","$59","5","","1.54%","3.24%","5.03%","$36K","$162K","-","",""
"https://dexscreener.com/pulsechain/0x781d4ea959acfd57dfc6eef928eadf4b113e4e77","#210","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/4636eb57478e1dad2a850550a424202b155cf97df90e840db41fc151eb1be5c6?width=64&height=64&fit=crop&quality=95&format=auto","v2","pTGC","WBTC","The Grays Currency","$0.0001416","2y","6","$35","6","","","5.08%","7.32%","$1.8K","$41.0M","-","",""
"https://dexscreener.com/pulsechain/0xe11ae46aa5200984d59ff54f3b2c7ff6ac6ef749","#211","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/ad40e5d7bf00a571d7f7abe8ab6c0841f3cbb000fd272e6e636ec1b1463918e8?width=64&height=64&fit=crop&quality=95&format=auto","v1","SHIB","WPLS","SHIBA INU","","2y","171","$164","96","","0.27%","3.48%","7.68%","$12K","$16.1M","-","$0.02744","7"
"https://dexscreener.com/pulsechain/0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","#212","https://dd.dexscreener.com/ds-data/dexes/uniswap.png","","","USDC","WBTC","USD Coin","$0.0009623","2y","2","<$1","2","","","","1.48%","$107K","$58.6M","-","",""
"https://dexscreener.com/pulsechain/0x848d6f787cc4b6cfa0bdc20808993ee36a5e8122","#213","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/1b79ad07d47d37bdb67f658c0d3d9e04821db29772892c329e6bb927b9f66745?width=64&height=64&fit=crop&quality=95&format=auto","v2","🖨️","eHEX","WORLDS GREATEST PDAI PRINTER","$1.28","3mo","305","$4.6K","153","","0.44%","1.34%","10.24%","$36K","$1.1M","-","",""
"https://dexscreener.com/pulsechain/0xcec5ddf67b77243d5004032e336d5454dd1a89dd","#214","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/9a41ef495ba30635e2c4f57713d8747702129ef1aabba973e649162def8edb66?width=64&height=64&fit=crop&quality=95&format=auto","v2","GO","DAI","GoPulse","$0.06642","8mo","64","$797","53","0.61%","1.22%","3.25%","5.55%","$39K","$932K","","",""
"https://dexscreener.com/pulsechain/0xe98250bb335f5662edca64c76c37c95a3334f358","#215","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/2762715d1fc5928872a665b71154ad16a410063cc34bd762775c36a4cb51e9a6?width=64&height=64&fit=crop&quality=95&format=auto","v2","PTS","WPLS","Piteas Token","$0.01825","2y","42","$232","27","2.52%","2.25%","6.30%","8.06%","$45K","$1.2M","","",""
"https://dexscreener.com/pulsechain/0xba41eda30bc62f6fb0b678285b8a92bf51bc6d5f","#216","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/b9ff27609e86cb6827f23e1020409c808d1d4ea332b9a8c6e246333febdca528?width=64&height=64&fit=crop&quality=95&format=auto","v2","COFFEE","PCOCK","Coffee Shop","","4mo","128","$937","100","","0.35%","0.34%","-1.36%","$55K","$42K","-","$0.04718","4"
"https://dexscreener.com/pulsechain/0x826c37be0cdcd046e40b017e06934de2dc4821f3","#217","https://dd.dexscreener.com/ds-data/dexes/9mm.png","https://cdn.dexscreener.com/cms/images/e860238a6898633a169037e86c81699fb318e9038efbbcb96bb12940b63e53c4?width=64&height=64&fit=crop&quality=95&format=auto","V3","9MM","PCOCK","9MM","$0.01011","1mo","278","$5.6K","157","","0.20%","2.45%","7.02%","$52K","$1.0M","-","",""
"https://dexscreener.com/pulsechain/0x5777d92f208679db4b9778590fa3cab3ac9e2168","#218","https://dd.dexscreener.com/ds-data/dexes/uniswap.png","","","USDC","DAI","USD Coin","$0.0008775","2y","1","","1","","","","","$96K","$53.4M","-","",""
"https://dexscreener.com/pulsechain/0x023c35e7213813cafd6b7ad14d089fedb75a0d73","#219","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/19d2be0aacbb4ad7fdb67f28747dbb2e126abae50bd0f38206f7c102f8f5cbbb?width=64&height=64&fit=crop&quality=95&format=auto","v1","YOINK","WPLS","YOINK","$0.0002027","1mo","28","$210","11","","0.55%","4.03%","6.86%","$22K","$46K","-","",""
"https://dexscreener.com/pulsechain/0xe644f9b23375d07f5fe11cc223716c6db7ea356b","#220","https://dd.dexscreener.com/ds-data/dexes/9mm.png","https://cdn.dexscreener.com/cms/images/989102ebc1161f696a9316dee87a8d614d7c735f28efbd4a91e5595a5fd5f125?width=64&height=64&fit=crop&quality=95&format=auto","V3","DWB","WPLS","dickwifbutt","","1y","51","$562","33","","","0.49%","15.82%","$12K","$392K","-","$0.07965","6"
"https://dexscreener.com/pulsechain/0x9b82fee4e54011fe7e5352317d6c7fdc5d2c1ace","#221","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/2eaa1b47484e084d0db3551d575fb1fd6eea68f7fe1d7bc04900fcbb5a0f913c?width=64&height=64&fit=crop&quality=95&format=auto","v2","HEX","WPLS","HEX","$0.0002884","11mo","267","$2.2K","178","1.43%","1.66%","1.14%","0.03%","$35K","$288K","","",""
"https://dexscreener.com/pulsechain/0x06e5b9714b4669dfc5ee8896e400c95030f99e35","#222","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/77a9d2c18b7f463f75e182ecae733d177d22621099c72a5a4d15e2f9f14d8e7e?width=64&height=64&fit=crop&quality=95&format=auto","v2","AXIS","WPLS","AxisAlive","$901.55","2y","134","$557","90","1.37%","2.27%","1.76%","6.03%","$11K","$901.5M","","",""
"https://dexscreener.com/pulsechain/0x605cab033e430924eb5c72e130f0981c15f2f256","#223","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8c0b799fcf534ee5c5a73ea38206f69084d37090c5244921c95d9ac7f9cfbe93?width=64&height=64&fit=crop&quality=95&format=auto","v2","BTC","WPLS","BITCOIN","$0.0001061","11mo","183","$1.4K","109","-0.23%","0.23%","-3.72%","-5.53%","$19K","$106K","","",""
"https://dexscreener.com/pulsechain/0x11916ca195b9ada9ff863cb1934c23aa64bd9e70","#224","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/383b660b7ad35634199ad89e104fac821f396b2715f62ea93aad1c1679c257f1?width=64&height=64&fit=crop&quality=95&format=auto","v1","VAULT","WPLS","VAULT 369","$0.0003450","2mo","108","$2.1K","59","","","-0.05%","0.68%","$29K","$345K","-","",""
"https://dexscreener.com/pulsechain/0x87ba232ddaa9cfc8bd3ea0a9d9f6dd34d9f9d353","#225","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/c4f76ad1912c30123be7ced9bd68fbdc457e12b086aa1717070d187f0df95ee1?width=64&height=64&fit=crop&quality=95&format=auto","v2","SHADOW","WPLS","SHADOW","","2mo","706","$19K","185","1.96%","1.25%","1.09%","9.41%","$35K","$471K","","$0.04861","4"
"https://dexscreener.com/pulsechain/0x13b62b75cfa35814d30fbeec0682047aa6287dfb","#226","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/2d227934138051b6d9acbb5825f11e85301c40c451c5f7f866a6467e1996c151?width=64&height=64&fit=crop&quality=95&format=auto","v1","CODA","WPLS","CODA","","13d","1,428","$17K","31","-0.19%","-3.72%","1.06%","5.78%","$14K","$4.9M","","$0.09999","4"
"https://dexscreener.com/pulsechain/0x30fe90b1ad644970c48a6b5886ec39b1e3df97ee","#227","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/f6cb013a06f4e0c4d161056b2bca9e53843f4eaf678074ac8b681eb64e12027c?width=64&height=64&fit=crop&quality=95&format=auto","v2","SOL","WPLS","SOLANA","$0.0001794","11mo","275","$1.2K","126","","0.50%","3.15%","-3.77%","$24K","$179K","-","",""
"https://dexscreener.com/pulsechain/0x41f81d4783470175e6a1c22b9a70c75e43e8ecec","#228","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/3884c461b9640d6e1350515b431b87b6f9f3bbae4641fc10744102521b7bfe02?width=64&height=64&fit=crop&quality=95&format=auto","v2","HOLD","WPLS","The Humpback Holders Club","","10mo","165","$1.9K","130","1.31%","-0.29%","2.43%","11.25%","$16K","$35K","","$0.06358","4"
"https://dexscreener.com/pulsechain/0x357a0e4259e402450448aa3e332e2f23b5f4b05a","#229","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/79fa7c7fb9062acd9c3e44c6dc51c98aefda15ada7d65921bbd78351d61b48d1?width=64&height=64&fit=crop&quality=95&format=auto","v2","PULSEGUY","PCOCK","Just a pulse guy","$0.0002022","5mo","244","$3.9K","186","","-0.36%","-7.14%","-13.99%","$46K","$190K","-","",""
"https://dexscreener.com/pulsechain/0x04eee1647937d6d03a0b90e03cc216bfade61c55","#230","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/6f3a174d1eea13344b551831016634cb4551b44c03a6a92828ad1ddbe78cf944?width=64&height=64&fit=crop&quality=95&format=auto","v1","GROYPER","WPLS","GROYPER","","4mo","106","$214","88","","-0.27%","2.58%","4.43%","$10K","$39K","-","$0.04129","4"
"https://dexscreener.com/pulsechain/0x944a98723b506f7350a2f9d6505f22503ac1d5de","#231","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/b516d2bc9680f477453d9f6be542a189fafaa8fe635a99bef65a6ab80408e674?width=64&height=64&fit=crop&quality=95&format=auto","v2","WHALE","WPLS","Whale Bay","$0.0001430","10mo","131","$1.8K","78","","-0.19%","8.94%","3.50%","$24K","$139K","-","",""
"https://dexscreener.com/pulsechain/0x3ed293c659b62316a73a43a4ef1bcab45c2ac445","#232","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/f6e55519bbd8c01a255feab9b738dd5306694efbd141310e55802d8c605853ca?width=64&height=64&fit=crop&quality=95&format=auto","v2","F㉾D","WETH","Reserve Teh ㉾","","5mo","420","$4.1K","134","1.40%","1.65%","3.45%","15.42%","$30K","$3.3M","","$0.02710","4"
"https://dexscreener.com/pulsechain/0x547d2d9eb1493c8de0a64bb34daa4ad8060fcb3a","#233","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/53625b01173d0749ad6e7aacf366e65b8b00f79d433b31c664d45a742f615288?width=64&height=64&fit=crop&quality=95&format=auto","v2","uPX","WPLS","uPX","","2y","271","$4.7K","192","","-0.11%","0.66%","5.80%","$21K","$1.5M","-","$0.03090","4"
"https://dexscreener.com/pulsechain/0x577f874128ae00319a1b60aa02f3702faee512e0","#234","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/d955da8790b443b8ce8f99ba691a7050269905682864d53408ee566d40c7d5f5?width=64&height=64&fit=crop&quality=95&format=auto","v2","AAVE","WPLS","Aave Token","$0.1479","2y","504","$1.9K","272","","0.64%","13.92%","32.42%","$4.0K","$2.3M","-","",""
"https://dexscreener.com/pulsechain/0x14df7ff1c448bf72aa5a3fca41843059f53a8ddf","#235","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/f6e55519bbd8c01a255feab9b738dd5306694efbd141310e55802d8c605853ca?width=64&height=64&fit=crop&quality=95&format=auto","v2","F㉾D","HEX","Reserve Teh ㉾","","6mo","299","$3.2K","115","5.34%","6.72%","7.60%","19.00%","$28K","$3.4M","","$0.02830","4"
"https://dexscreener.com/pulsechain/0x7994d526a127979bcb9ec7c98509bb5c7ebd78fd","#236","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","","v2","WETH","WPLS","Wrapped Ether","","2y","268","$1.4K","153","2.10%","2.42%","5.55%","8.78%","$232K","$477K","","$0.01658","4"
"https://dexscreener.com/pulsechain/0x60fb68986190995ed0454174aa85ca3f411eb95d","#237","https://dd.dexscreener.com/ds-data/dexes/9mm.png","https://cdn.dexscreener.com/cms/images/4e2d1aac0913fbb7a49669ebdef1553411933c4b8ff86baf90f28b7b31bf1b47?width=64&height=64&fit=crop&quality=95&format=auto","V3","PIKA","WPLS","PIKA to PIKO ピカとピコ","$0.0006909","1y","106","$1.0K","67","","0.54%","5.77%","12.62%","$16K","$5.1M","-","",""
"https://dexscreener.com/pulsechain/0x3584ae4d7046c160ba9c64bb53951285c4b2abfd","#238","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/989102ebc1161f696a9316dee87a8d614d7c735f28efbd4a91e5595a5fd5f125?width=64&height=64&fit=crop&quality=95&format=auto","v2","DWB","WPLS","dickwifbutt","","1y","260","$626","143","","1.79%","3.73%","19.37%","$1.1K","$402K","-","$0.08158","6"
"https://dexscreener.com/pulsechain/0x1370403a76a750851a26ac1ac7959180975c6659","#239","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8c2638cf0df32955a8c0776f71eaabd1d80140e66c2bfcd3b3547c3365a1de6f?width=64&height=64&fit=crop&quality=95&format=auto","v2","HOG","WPLS","HeartWifDog","","1y","144","$1.0K","107","","-0.98%","1.83%","13.63%","$10K","$113K","-","$0.02719","9"
"https://dexscreener.com/pulsechain/0x97a868ed26aaec52048e2a0d97c8be60eac3964d","#240","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/f6e55519bbd8c01a255feab9b738dd5306694efbd141310e55802d8c605853ca?width=64&height=64&fit=crop&quality=95&format=auto","v2","F㉾D","ATROPA","Reserve Teh ㉾","","11mo","127","$1.6K","89","","","0.58%","11.14%","$29K","$3.2M","-","$0.02651","4"
"https://dexscreener.com/pulsechain/0x3a90e3e4ae060e14695440346f2b20c2b850cb86","#241","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/5cd264dd69c45b26f1913566d9bc8da07b05c07368d8c7179c5cc87cfdacd2c1?width=64&height=64&fit=crop&quality=95&format=auto","v2","BFF","DAI","𑀭𑀭𑀭𑀭𑀭","$1,182.06","2y","605","$4.6K","292","","3.21%","4.39%","15.35%","$39K","$694K","-","",""
"https://dexscreener.com/pulsechain/0x7f0bd35e4b1187b9c29c116d62b985dbdeedbdfc","#242","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/da91fbd07c15d3da7d1fca81bd5f3e08324e4e48dcc9d3f12c317dc40375a226?width=64&height=64&fit=crop&quality=95&format=auto","v2","GBABY","WPLS","In The Know","$2.38","1y","175","$627","114","","0.51%","3.51%","12.69%","$14K","$289K","-","",""
"https://dexscreener.com/pulsechain/0x198807e9b3ce303e3c759d7492a73f69bd1eda32","#243","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/498cbcb2993dda29cb9038903047f926ba07f84f14338361c2d883e86ff8996a?width=64&height=64&fit=crop&quality=95&format=auto","v2","SAVVA","WPLS","Content Reward Token","$0.003271","7mo","61","$1.0K","50","-2.70%","-1.20%","-0.46%","-1.59%","$40K","$635K","","",""
"https://dexscreener.com/pulsechain/0x9b6efc2c2858dec2889eca2ce887c57099076bbf","#244","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/6da553a4387de311bedd3736e795087c2982cba0ed63f82ef874d3d13ad1c856?width=64&height=64&fit=crop&quality=95&format=auto","v2","PLS","WPLS","PulseChain","","11mo","37","$16","30","","0.55%","3.55%","6.25%","$17K","$92K","-","$0.09275","4"
"https://dexscreener.com/pulsechain/0xe1d2bdba58d34109c547883dc9c2f9e01cebb003","#245","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","","v1","dOWN","ATROPA","dOWN","$0.003864","2y","509","$16K","178","3.28%","3.28%","3.24%","21.57%","$3.9M","$4.2M","","",""
"https://dexscreener.com/pulsechain/0x11659a752ac07452b9f139b897c917338e2dfb16","#246","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/eea08c8fd567912f5bc47e6c1765da8b9ed025a19e6b09293ff9706351c35c1f?width=64&height=64&fit=crop&quality=95&format=auto","v2","PEPE","WPLS","Pepe","","2y","466","$1.2K","252","","-0.44%","2.78%","11.88%","$6.7K","$1.1M","-","$0.02616","8"
"https://dexscreener.com/pulsechain/0xb8905b9201fd78278c90e6492122222ff827fe1a","#247","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/e14f34a637ee83c30ccb22e9062932bba0b6c668c0c69fa6e088478adfb5cba8?width=64&height=64&fit=crop&quality=95&format=auto","v2","SOLIDX","UFO","Solid X","$0.4199","9mo","2","$26","2","","","1.68%","1.68%","$11K","$8.7M","-","",""
"https://dexscreener.com/pulsechain/0xe07c71f692ebeff9e7911f9d6472b82e74e01dc3","#248","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/f6e55519bbd8c01a255feab9b738dd5306694efbd141310e55802d8c605853ca?width=64&height=64&fit=crop&quality=95&format=auto","v2","F㉾D","TSFi","Reserve Teh ㉾","","11mo","62","$628","37","","","3.13%","13.22%","$27K","$3.3M","-","$0.02680","4"
